,cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
295,UgzqwqI_VOegxf6rEYt4AaABAg,also link fieldday,1 month ago,@user-zt2nm4pu2q,UCoQT0ApS2AUWBzsuyZLtVoQ,0,https://yt3.ggpht.com/ytc/AOPolaTdfagzwKXqny0l2H8GzOmWc7E9pDlrylk_rDlE3psMEnmgBwLfkV5Oal-zlP--=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.219015
296,UgzWHL5P2whmrC1bypB4AaABAg,I vid catch Summer time I m front computer much usually can not crank em fast enough,4 weeks ago,@gregjoseph3905,UCPcPAs4CHnTRIGm__ja1l0A,0,https://yt3.ggpht.com/ytc/AOPolaTCOMfXSeg2p7Pp-fdM-9fAtXO3CyWXmZt70Q=s176-c-k-c0x00ffffff-no-rj,False,False,1689892844.220014
297,UgxuNXjtqZDVuNqdNBV4AaABAg,do sponsor beer style,1 month ago,@vuemoua3104,UCnEfYh4EQTVCIx0F8QOvJtg,0,https://yt3.ggpht.com/ytc/AOPolaTVmOuRk5JDdBVBb44J_kBPQSyWS-7mRUFmGw=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.222013
298,UgzfqJ6UzMAUPNDo-WV4AaABAg,very nice Crab JO JO in VT,1 month ago,@joanneganon7157,UCn4a53ebnhz64mYlh2Wz9Jg,0,https://yt3.ggpht.com/ytc/AOPolaThARb0RNpPkWsW-YVVrwLlhJFoWI19Vb7voQ=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.223519
299,Ugz48isMW3sgCPTa7bB4AaABAg,I think u need meet nick fry Australia right dream collab,1 month ago,@elizabethromrell3108,UCQz4zmxXgFPV8RPR5IGOCAw,0,https://yt3.ggpht.com/HsLe7KhteDIavXHTvPWY_HNY1Y9Vn_SBudUPQ1OCL3a3qOCNweUooZJeNF06Dm1DdBV90aRQ=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.225526
300,UgzEO612wflAaqQZLwV4AaABAg,Jocelyn work grab big claw see look rod face,1 month ago,@nickclarke3384,UCMCfhd3qyCU7mV73vL9kdcw,0,https://yt3.ggpht.com/ytc/AOPolaTDMV-iB2v2uZsAjM6ATKmhqXeq1WJV0deVBA=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.227528
301,Ugx3_r2TbFUMUwYFXgJ4AaABAg,any one else keep hear BUTT CRABS say mud crab,1 month ago,@jaydenroberts8240,UC9w7ktG6J2Ail6yFaBjuXKA,0,https://yt3.ggpht.com/ytc/AOPolaRkq8pIKt4HMIDLGpQiarVTapfgcpVgcEcLRA=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.229654
302,Ugxkm6JqvCgoM3RAujN4AaABAg,their point trowing claw back eat,1 month ago,@deelanraghuber8962,UCEXrRwVi8L97rW39qEPDZQw,0,https://yt3.ggpht.com/ytc/AOPolaT8-Ljts6b5SVLtgxtKRlZ6cWXUOkTE6Jo69BzmvemrN_TXybzRVAcAeI829rHW=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.231655
303,UgzEO612wflAaqQZLwV4AaABAg.9rlsauUEv2Q9rluTpF9L6g,yeah I think Rob get two whole crab home family plus often eat australian mud crab,1 month ago (edited),@learncoco,UCMCbwN7DO111_jSTU52HGFA,1,https://yt3.ggpht.com/FWVSzLzVLtuh14-COfNNkalOaq-_hXm2SyrZQKANVgCu9tpCKeJdl76ffvYEZaDtnAKqi7Vulno=s176-c-k-c0x00ffffff-no-rj,False,True,1689633644.407766
304,UgzEO612wflAaqQZLwV4AaABAg.9rlsauUEv2Q9rm1sFSxaoh,learncoco rod,1 month ago,@jimmyrecard6021,UCOHoiv5Ad8qaU4ogxR2KENA,0,https://yt3.ggpht.com/i9oFtyA6CLA6h2OwjpTCnTkMEKU75r9j4UFQqbJXqI-mNEesynObBGSRB2S9RHbvr6GQOuN4Ig=s176-c-k-c0x00ffffff-no-rj,False,True,1689633644.409282
305,Ugx8H42r7fo1aGuKCBV4AaABAg,she dig real quick she s big girl,1 month ago,@briamericanmade9002,UC4ZllNov4H6eLFeAnqkNJug,0,https://yt3.ggpht.com/ytc/AOPolaTD-ImFUjlxKS2-1ZEvu0mXabkKhyZ4bLN4U1E7=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.734657
306,UgyBuCK6-j3C-qdh5nJ4AaABAg,do say location,1 month ago,@LeoandCo146,UCnlt04JtlUa2nqJvu_5-ZVA,0,https://yt3.ggpht.com/Yk7sR-wDdYJdRxhVoUga6wB7KepRhnH1kavK9gIWk27jIzOeo_d0TIbminM1tX_DFALGur7CHQw=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.737656
307,UgwB3T-SD08Iv3M8BTp4AaABAg,the noodle look like uncooked,1 month ago,@leykee583,UCMxMMw2LRUPRFvKZinDXf4g,0,https://yt3.ggpht.com/1kijp2khVOIU7ZI2VAr9zV41I9QZD-WJdwZJPsXUMGLB1fgQJKzfNWIEejEhuLKLP1Gk5iUQCw=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.740648
308,UgyR2TLrfBTj_ZhAY_94AaABAg,be really Australia cause I doubt call malefemale xD only Jenny Bucky iirc snippy sometime xD,1 month ago,@BlackCat-yx1zw,UCmKhEVh-Rm20E5M1g_iM5kQ,0,https://yt3.ggpht.com/ytc/AOPolaS8kzr7cb1RgH4htFz2P3BGlFUe-WSQw0zKMkES=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.743649
309,Ugw7JLdVbDTYnli6ej94AaABAg,1255 wish girlfriend react like,1 month ago (edited),@samkessels1398,UC4QWvJiVGiJRcubevhPKsoQ,0,https://yt3.ggpht.com/ytc/AOPolaSJfMVLwD2GVyzaJ6PsdnpP_wm12WJcKvJkgwfkvA=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.745558
310,UgwiiLLv0W2DWIye6ZJ4AaABAg,that s one Annie Mills I never agree guy,1 month ago,@leftfingertoe319,UCuQBL5FSaL5iydQxCohznOA,0,https://yt3.ggpht.com/ytc/AOPolaSECfbb_UI1HjQgwNkMBuKSHexaGsk5-G6HsESeeQ=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.748607
311,Ugy_m2R-z8IQAfpvXTx4AaABAg,bet you all still hungry,1 month ago,@O.J.thejuicymane,UCPTLE3upPaJ5qVs09WkipSA,0,https://yt3.ggpht.com/ytc/AOPolaS35pMH9HCnUqQvtZtPTlgTEU7ukiwAw44QwuqV=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.750557
312,UgyiFE1lzYQskhqvVJF4AaABAg,think u take meat lobster cook easily crab,1 month ago,@normanchan31,UCwgGpxOhTwMFBJI3L1xQOaQ,0,https://yt3.ggpht.com/ytc/AOPolaSyRDvLhaWMOOoT-qHjH2yFObtKiJtKDphnAHSF9A=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.752562
313,Ugy7Q-4-UMDSkRAXdbl4AaABAg,shit grow hawaii thing Crushed Ramen school lol I still fishin,1 month ago,@frmtheluu808,UCyyeGfRgtthgVjXbQAMMLag,0,https://yt3.ggpht.com/ytc/AOPolaTzhWsfRSCsOM0n3U_4HLSze8dOPkgPQT74_Kx8Uw=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.755651
314,Ugz0k_xkKXzbUim099p4AaABAg,I hope claw grow back lol I hope useful wth,1 month ago (edited),@finau1662,UC6-6x11eI7vqsm84NPMWGQw,0,https://yt3.ggpht.com/KTRNZQS99QqFEiiPXaRSU6IhMpFtqklJllckTG154Y8ccHN_8tXsUa_eBdG7UN3yaoq-A6cDdCY=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.75765
316,Ugx4oggvpsb68Whh8594AaABAg,yummy,1 month ago,@onedelish,UCJ__ALbSHM79nWQWrph7Zng,0,https://yt3.ggpht.com/ytc/AOPolaShAOCwlmKn7A76v71NwhsABOAmrytJFGDipt-r=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.762571
318,UgyKEgQbLuVEFrfxXjd4AaABAg,turn subtitle understand say lol,1 month ago,@MDang-it4ie,UCG88Hmu4qUZMQ5wHVnn5HGA,0,https://yt3.ggpht.com/ytc/AOPolaQPETVwJ0t7p800r5ceYo5AYmrvjjRvRfdLcKIwueUGAQdyrbYTwoCYnZtM4-n1=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.767576
319,UgzwmxLEtFvzdyFefeh4AaABAg,you pig eat front now I drool,1 month ago,@mickeybartlett1274,UCF2_rHR_j3kfV1ZPRtx3sKA,1,https://yt3.ggpht.com/ytc/AOPolaQE9KoHVll07QVcXqzDd8hXoYw0SpDe_1Lwqg=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.77057
320,Ugxejs7AomsSvpquhVt4AaABAg,and course eat crab finish cooking smfh,1 month ago,@virgo4435,UCC-AGJPnlFbKwhBSGDZawxw,0,https://yt3.ggpht.com/ytc/AOPolaTvOTw0G4W4RVbP2JwHaUTdRzc8-U8yRABrvs7JrNKsoDm6GrBTbHJMacJ2_1Lf=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.772556
321,UgxDLYq1PQQf7V8T5I54AaABAg,hello British Columbia Canada,4 weeks ago,@margueritemitchell1829,UCdVapg-t4HhEihSws0E6nsw,0,https://yt3.ggpht.com/ytc/AOPolaRUEC2fZ3RiPCD5IAbIfoAAjYcAb-fsGEJU=s176-c-k-c0x00ffffff-no-rj,False,False,1689892844.77457
322,UgxGLy81Vo2K54trpDJ4AaABAg,I ramen thing,1 month ago,@Mr6Sinner,UCcpz5pjlMNHTDx2H8IGJXQw,1,https://yt3.ggpht.com/ytc/AOPolaR0J8wh_KZd7mL333FtLvkl4TGOSkxeikcGEMgV=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.77757
323,Ugyl-bRBMfuV3P59BsN4AaABAg,uncooked RamenYummmmmm,1 month ago,@oscarbanks,UCHZauLa9ZsJ8G4Q29io5C1Q,0,https://yt3.ggpht.com/ytc/AOPolaT-YaQ--KVYHar6g_9W3UT76eqg99GQrtKfXg=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.779575
324,UgxLbqXEVvdVhc1jxjd4AaABAg,nice lot sodium though,1 month ago,@tumbox9204,UCeWVfqMgDJ2IhqoZ79QBRkg,0,https://yt3.ggpht.com/ytc/AOPolaTjTsVGH8dXnRZpshlLa1utmH5eCaqXhfvAwQ=s176-c-k-c0x00ffffff-no-rj,False,False,1689633644.782656
325,UgwE5P41-JY7lY0X2q54AaABAg,what raman use,1 month ago,@josephjuliano7889,UCOvE52tO2JQgBwuOLo_irjg,0,https://yt3.ggpht.com/aNp9ytG3jEqrF2q7tcz4J-Y6uQpn3voUWQXZpnYxnazRhUWVLkadtvSbgrpvJbH9nFPkAGOd6Q=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.088733
326,Ugw3ma5rrNXk1WYR7214AaABAg,video evidence would work,1 month ago,@Blitzcomin,UCduETdxhPdmDleGzI8bJKWg,0,https://yt3.ggpht.com/ytc/AOPolaRPjY3lEu49KIev6cWrW10JA_-9YvvMzW2GN0_4=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.091714
327,Ugzt2X8VDIa8qR4H89N4AaABAg,that s weird do not cook roman way,1 month ago,@IcshadowsNblood,UCrGXbAhDDBunilcShbnwgFQ,0,https://yt3.ggpht.com/ytc/AOPolaQG00w4gDqK9GzHa_fTCIhYEwZnDQep3V3K1w=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.094696
328,UgzYiZBn7lfby1wncFl4AaABAg,232 how tell someone wear Nice Sweater,1 month ago,@gesie0504,UCQP9zIoiRnRbGrtRbsFnShA,0,https://yt3.ggpht.com/ytc/AOPolaSaTpc_bceJwTqh0w23J0PhdMOTOEVtAKZ-nx4Vrw=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.096714
329,Ugy6pIMwswa3tGEScbB4AaABAg,1253 spot bush naked,1 month ago (edited),@nemosparadise9442,UCdKCt6B064-sDz05mfQu40Q,0,https://yt3.ggpht.com/ytc/AOPolaRZYXOpxvbHP_SzQQ7rvYW34AehGUrue1Pscg=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.098702
330,UgxkzlY6Gi-0DnlPoCl4AaABAg,when you all go get marry my wife I watch you all since 2019 I believe wife girlfriend lol time man put ring,1 month ago,@pablopena7145,UCVD1S4y5IgUAK8r929rGjCA,0,https://yt3.ggpht.com/ytc/AOPolaTdB4KiDMYDzjo0A4psRc8xK_Zu47zkelV_HQ=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.100754
331,UgxAJNtMYKq3ZOCttvp4AaABAg,man first I think boat captain Jocelyn I do not remember mustache many wrinkle,4 weeks ago,@SteveReynold,UC6SjSjiZDTRORbexij7P4UA,0,https://yt3.ggpht.com/ytc/AOPolaTZm5-kEqMDKbhouXjqkPKmqBWMAzrAQujsIaHt=s176-c-k-c0x00ffffff-no-rj,False,False,1689892845.101619
332,UgyiL6kEzkyIrYh38bl4AaABAg,happy 4th torku,1 month ago,@lukeweeks,UCcaFaWSk18F_-9aDvHH9mvA,0,https://yt3.ggpht.com/ytc/AOPolaQfAJvrubGWPC6iv1JlyNjTo9s1GAzM_F8q1Q=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.103729
333,UgzK6fB04802ERFnHmd4AaABAg,Singapore spicy crab,1 month ago,@ballistic350,UC3o8tKQWxnyXON2ZQYScyaA,0,https://yt3.ggpht.com/1v37xnpr0flv-616xBdyBmF67W9N7GsueWntt9aqXQ2OwKAbwOe8f4ykxYCR_R0Xh0pkN0Cw=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.106624
334,Ugy49jagD91nzjHzYFt4AaABAg,I wish he d collab nick fry,1 month ago,@mrhiga1,UCyLeg2I0uhc9faT0mNwjn3Q,0,https://yt3.ggpht.com/ytc/AOPolaSPZRDgnpt--3PDIVaQ9d0XU45NcKETAjfGWwU=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.108724
335,UgxyrxYNuQ479DKr5Ed4AaABAg,Rokkitkit I know chuckle,1 month ago,@jaketaylor5754,UC8FOArpU7-n7WpDDbL31jxg,0,https://yt3.ggpht.com/ytc/AOPolaSW5AhsrjSLEHLU2hyb-C1Fj1uOXtam9pXL3KxDnQ=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.11186
337,Ugxtq7Dt3PrdAcfoUqR4AaABAg,Scrambled Emu Egg Mud Crab Avocado Farmers Cheese,1 month ago,@anthonystrawbridge,UCXQ__09Pls4z9Rpne05dwdg,0,https://yt3.ggpht.com/ytc/AOPolaRvq_x06zJG8ipfg1b62cG9umS_NdRrMP9dBCIRhw=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.115736
338,Ugwz5kd51LrvLMuImk94AaABAg,fave beer Balter xpaeven tho gold coast beer go blow froth Aug I get,1 month ago,@robking4437,UCB4PK0OixPwjG4-YSqilJUw,0,https://yt3.ggpht.com/ytc/AOPolaQTCBWGwE9AXEzUdPm77Isd6yoCj4_P-51DxA=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.118731
339,Ugwc2OKY-BCGo3Pwgoh4AaABAg,feel like someone look ya pot m8 bloody dog,1 month ago,@heyman5279,UCCROPLZkLPe3-Vom8PoxlTA,0,https://yt3.ggpht.com/ytc/AOPolaRi4qZWkm0sQn6qWahZapxA674WvXsSoRRZYyp5=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.120733
340,Ugy_GiOVEyE3ODNdedt4AaABAg,yall catch Kingler lol,1 month ago,@MacMurka,UCfenk5xRd6AQ0F2hodAa3kQ,0,https://yt3.ggpht.com/ytc/AOPolaTu0ocrJab7BBzL23F7teVicR47xlz-N3W_8DCkFw=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.12445
341,UgwRQ5UVnGwjvvo9mHd4AaABAg,everything big well STRAYA,1 month ago,@rikkcampbell8975,UCaRjFf_9Cc5-_z3H6PIoamQ,0,https://yt3.ggpht.com/ytc/AOPolaQRVwbHgaR75-VaJV4jsR81Abt8Yrfyi3dLZDha=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.126496
342,UgzBwzISrDtYq5-MeK94AaABAg,should link ybs,1 month ago,@kurt2761,UCpmI-c54qKkmTe8oQShIKyA,0,https://yt3.ggpht.com/ytc/AOPolaQL54sQCAKOMxfX7cBEld1OH2fg-kkymQNFECxy4g=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.129574
343,UgzL2lmFM59xaWEWCFV4AaABAg,keep claw,1 month ago,@khaimeariver,UCRDoNcS22ZZvaMuLQtD6TGg,0,https://yt3.ggpht.com/kZYV2pPqoGftt_g8t-NMH6TrpA558up-LzA8I6gSOa4mYD_eqZFiUJVnz5jJeL277rwbI372rw=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.132558
344,UgzV_O8xTI-cCkUPKMx4AaABAg,you idea happy focal point thumbnailvideo be not camera girl ass,3 weeks ago,@drewandcharlie7583,UCWmmUdytU00ZKbykB1fIsQQ,0,https://yt3.ggpht.com/ytc/AOPolaTLM3eEz9nCfpB2XlkdT2mBpFR6FHXcc3p5y8CW=s176-c-k-c0x00ffffff-no-rj,False,False,1690497645.134464
345,Ugy_GiOVEyE3ODNdedt4AaABAg.9roeA9aPJlv9rrEbPB9J-s,Mudd Crabs like crayfish distinctive odour I regard taste blue swimmer sweet I guess prawn blue swimmer small sweet yeah nicer,1 month ago,@peaceleader7315,UCQG8TdN4Fj_G2ShqDjxsRzg,1,https://yt3.ggpht.com/ytc/AOPolaQXjeWKgm3HxpJ0OqxGCxbh2Rf20asjm96Cm8zUBb09OJtXURSdTtJ9pnRraDLb=s176-c-k-c0x00ffffff-no-rj,False,True,1689633645.324678
346,Ugyfe04bi_HykiXEQ-54AaABAg,make home sick,1 month ago,@HenryDarr,UC0iLdd-zsuH7BspNN45YZzQ,0,https://yt3.ggpht.com/tv4rcnyVClY233vN00OrBxfDhm2npNTImcsGWbb04ENUpaoAuswl70P1kFDFtLb29IrRFACl=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.689657
347,UgxuMvWTJ9C11x0TMrh4AaABAg,811 that s say,1 month ago,@MuTe818,UCn310QAmyoHbRUdep4wt-aQ,0,https://yt3.ggpht.com/T2rSzWGBYg9NL-0xicdPfhu30ceuA81gguZsMreKLleiCMyrrPya6l66RiBeJiURxLG3JANBgg=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.692662
348,UgyV8EF16_uQR_czQzV4AaABAg,think hawaii,1 month ago,@tauvaleking6172,UCKRNY0W37dTG09dC7AO7sfQ,1,https://yt3.ggpht.com/L3UYcW-pnjrwyz2AV7eVvNrwQ9vuxpZLDdfIH98MRegQnWkMPRcbAvdqXbzufc2uCqPc5MYiow=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.695725
349,UgxHIjI2P_Rcetr4nip4AaABAg,yo man try peel ginger can not tell difference,1 month ago,@havanaradio,UC3oTo3dD5vP1cCJ5W3B9ToQ,0,https://yt3.ggpht.com/ytc/AOPolaQ0upkNn_WsNvPSlN6LTg5j25xSPA5uOGv66A=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.698675
350,UgwioNokGrnSj0iis4R4AaABAg,why throw claw away waste,1 month ago,@mgmwinz7791,UCG9W-pLPEMmY-9J5lAxETag,0,https://yt3.ggpht.com/ytc/AOPolaSRhAX4R38K-cX7psNaSWqIWvmn2hMNj7G0T9n23c-uCvFgE4DgbgADUTrmtfHf=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.701657
351,UgyQUROOACISQ6v4hph4AaABAg,no claw allow,2 weeks ago,@myadventuresandtrips6279,UCSh8VEWjWkOIJAys3yo2s8w,0,https://yt3.ggpht.com/IxQfbqlrRZgeLC4AxdypDPmlmtwwT7CrioVQgf4Rz1Ik7__ZkYjgfzauxdFdqyt801KJfqTKcQ=s176-c-k-c0x00ffffff-no-rj,False,False,1691102445.70464
352,Ugymfog5VU9B7vxyUHp4AaABAg,big crab,1 month ago,@Edno07,UCjRTMA4NcCUW3TUoL0Lxg8g,0,https://yt3.ggpht.com/YXAAiLFCpCdEaKNWlAFeXg3AlS51s2fGVvPV_d28apmH5fzBmx2cwr26HqWObAAZtYO3tbWxpJQ=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.706659
353,UgzOVuU2DNpg06k0dz14AaABAg,wait possible ybs collab XD,1 month ago,@UnluckyTurtle1337,UCZQcdfANSHI9uqj0Dygtpqw,0,https://yt3.ggpht.com/ytc/AOPolaTdDDkrDdsSlahi0Ohbd_mNWhsfUzwJe3BxczsB=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.709646
354,UgyTj0MDNdkGw8wkAlJ4AaABAg,how good strayaaaa,1 month ago,@jasperlee9646,UCd-q2x_vePorRhZIJuJKY8w,0,https://yt3.ggpht.com/ytc/AOPolaShhDaEKhWybadZ0oW0-CNA6NPRujWYapa34w=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.712764
355,UgzHSuOF-m979y7ht-x4AaABAg,that baby Kaiju crab,1 month ago,@jaker2542,UClhYQJg7FAPUeeuTtubovIQ,0,https://yt3.ggpht.com/ytc/AOPolaTILfufb5ZCTXISFv1zcja3HyERrHAGcF9lAQ=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.715755
357,UgzFtcwgb5xmtAX5bU54AaABAg,where link buddys channel,1 month ago,@cory_hugs7850,UC0NY-A2AIRSiopThl3rKsEA,0,https://yt3.ggpht.com/ytc/AOPolaQvHjg330xs1fQyRdvdgwFPCLVRNLcxNoAWtCjCga1iU9SV9zA-04yFZdRslunQ=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.720756
358,Ugwmi4G17ln-HP2Slfh4AaABAg,we eat uncooked raman outchea Hawaii lol faka mayjah,1 month ago,@dallasranada5206,UCW-aVMtVZ4u_6FtzLo1w_pA,0,https://yt3.ggpht.com/ytc/AOPolaS5yDlH47dWdlQQ2pZ8dX7FIjuTOrEWIv9zDcxz=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.722749
359,UgzE6B7U6YXIhdLNrJx4AaABAg,turn heat,1 month ago,@antwonstarr,UC29why4jF2nBRDdSiaHsbGg,0,https://yt3.ggpht.com/ytc/AOPolaSUSLcPw6htntc_0VIvlQBSn5HSuN4q4qTLxnw8Nw=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.725355
360,UgzUMEmny0vxPHz7sad4AaABAg,sleeek,1 month ago,@David.-_-,UCLPpEa7asYB9NhfDgDBCZiw,0,https://yt3.ggpht.com/ytc/AOPolaQmXDoqi3M7tKQ9eceXvGxruO2R_M_uVLm8thHU=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.728459
362,UgxF7hzJNPFMsSS2GZ94AaABAg,in aussie,1 month ago,@michaeld7591,UCJLVbppzsloUnioqUh4KdWg,0,https://yt3.ggpht.com/ytc/AOPolaRRbTFga29Jt6G4gPhYstMDTn8Q-EB3Rn_ZDg=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.733471
363,Ugy7uUnqhfi4EUzNx-N4AaABAg,that look delicious Raw Ramen crab appetizing,3 weeks ago,@Igetitgirl1,UCreuufsEI0nLWyOkqjwc0Sw,1,https://yt3.ggpht.com/ytc/AOPolaTxY-E_BB2KLLe3xP0l-9YWNY4HZu1TlwOvWu122Q=s176-c-k-c0x00ffffff-no-rj,False,False,1690497645.735461
364,Ugy-_I7bUoxDcI0cNQx4AaABAg,wtf tape measure,1 month ago,@mturallo,UCI32FSp4Z8BX5fvPaNvDE0w,0,https://yt3.ggpht.com/ytc/AOPolaRKdyn84frWNHcAq0mcf8DAGmvRqx3WxQQ5dA=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.737459
365,UgwBlnLdbUmhlkiIZ9F4AaABAg,I find guy hella annoy he say thing like Taku stupid Educate audience Taku I sure like video Taku research,1 month ago,@fishem_all365,UCiGDMc01JzdcsSjo295qFhw,0,https://yt3.ggpht.com/ytc/AOPolaRQRsSVrd-zjoXyx6cErJNGsCdkFsQbDzpXd4YjUfs_rxT71DZymcKrg7dU195A=s176-c-k-c0x00ffffff-no-rj,False,False,1689633645.739489
366,UgyV8EF16_uQR_czQzV4AaABAg.9rlMudxq1Kc9rlOulcJ9_4,delay upload probably,1 month ago,@09darkfang,UCD_U_70ZbcHBKCmS-UaRuTA,0,https://yt3.ggpht.com/ytc/AOPolaQJ_K3KYy3XZdOYOr_oWMLhhzuXx1R6Y4O_uQ=s176-c-k-c0x00ffffff-no-rj,False,True,1689633645.915087
368,UgzFtcwgb5xmtAX5bU54AaABAg.9rl_PSyG9tm9rlaAwIQblT,find uploaded yet can not wait,1 month ago,@cory_hugs7850,UC0NY-A2AIRSiopThl3rKsEA,0,https://yt3.ggpht.com/ytc/AOPolaQvHjg330xs1fQyRdvdgwFPCLVRNLcxNoAWtCjCga1iU9SV9zA-04yFZdRslunQ=s176-c-k-c0x00ffffff-no-rj,False,True,1689633646.276436
369,UgzE6B7U6YXIhdLNrJx4AaABAg.9rlNmPOjqaX9rlaWxVLLoN,turn down for what lil jon,1 month ago,@OutdoorChefLife,UCNqpN335uVY9Sx_ZK_WuOAA,0,https://yt3.ggpht.com/ytc/AOPolaTpPglY5m3_b2Z7CeVnn5XIFKckna-ZCMJAcOsG=s176-c-k-c0x00ffffff-no-rj,False,True,1689633646.472206
370,UgxrU0FeBNhiAd-Cmkl4AaABAg.9rlt8WqYnox9rltoVKt5wT,btw introduce raman station korea late 60swe buy 5 per box 50and learn prepare numerous way include raw cration mix,1 month ago,@haroldtakahashi8875,UCkMtNmaPVnumH_bYJkWNy6w,0,https://yt3.ggpht.com/ytc/AOPolaRpZjtnmpQKXEWrVHtVarxHT1oLPoZyqHRwJg=s176-c-k-c0x00ffffff-no-rj,False,True,1689633646.647982
371,UgwGdBnvzWo6QHT92154AaABAg,Awe ya Cwabs,1 month ago,@waltzie,UCbL0RjDbEDecSVYjT5sWh_w,0,https://yt3.ggpht.com/ytc/AOPolaQHEpxlD7juYnrCK4IVPYTcjyfNYrrpKfOKxf-D=s176-c-k-c0x00ffffff-no-rj,False,False,1689633646.929271
372,Ugz_Qp3j-cULPXM4D0p4AaABAg,ok this annoying cook you 3 crab 3 no need fight claw then smother crab much sauce what shame,1 month ago,@maryannefolk1590,UCrWgl_K8Ji0i_YIsq--A0tQ,0,https://yt3.ggpht.com/ytc/AOPolaTx8KnOxUFCsdfa7147zN1zQ402dmMaJpOO7A=s176-c-k-c0x00ffffff-no-rj,False,False,1689633646.932269
373,UgzWUEqLHlpAdUh0NVF4AaABAg,forgot cheer Jocelyn,1 month ago,@jalengagaza6675,UCTX94kPEZ-yH9-8Rj8YoVYA,0,https://yt3.ggpht.com/ytc/AOPolaSIK0W1oPQikAAIO2XUIZKrunv7xs9dJsGpQg=s176-c-k-c0x00ffffff-no-rj,False,False,1689633646.934265
374,UgxPe2AyfhoMbOTXz-h4AaABAg,why use nonsense process noodle instead make egg noodle,1 month ago,@phillipjacobs7691,UCgmVxuNWIm_G8K7MjCzgLXg,0,https://yt3.ggpht.com/ytc/AOPolaQAsu8N7I-lDkuWrWpBeSTUY5NaTsRRPvxLaA=s176-c-k-c0x00ffffff-no-rj,False,False,1689633646.935267
375,UgyzlWGaVyv-okkns-h4AaABAg,why thtow claw back its necesarry claw never life something waste,4 weeks ago,@premiumboard21,UC8s93EwsNaj37qjzkIlm5Tw,0,https://yt3.ggpht.com/ytc/AOPolaTvGWOtSSiT0WqLExkmYRx_yOp33z0iEsPGSQ=s176-c-k-c0x00ffffff-no-rj,False,False,1689892846.936382
